id,gender,shared_account,membership_tier,membership_auto_renew,membership_fee,push_notification_enabled,have_app,app_engagement_score,bought_store_brand,promotion_participation_count,average_basket_size,use_count,reward_points_used,membership_duration_days,user_cluster,user_segment
308,0,0,1,1,-0.8360681198264284,0,1,0.768012480785036,0,0.5305877764060849,-0.1627828324540809,1.041998445955765,-0.316107592039278,-1.1318548284037793,1,Regular Members
309,1,0,0,1,1.1960747889868169,0,1,0.32021961522160486,0,2.07553453711792,0.47605769583536034,-1.2751540377506185,1.3032453706205729,-0.9993713970911264,3,High Spenders
310,0,0,0,1,1.1960747889868169,1,1,0.4677423162994683,0,-0.4993767307351387,-0.8488246764899064,-0.11657779589742681,-1.1044767975447316,-0.2974416382065448,3,High Spenders
311,0,0,1,0,-0.8360681198264284,1,1,0.4634395708513639,1,0.5305877764060849,-1.2007531711729627,-0.11657779589742681,0.834485302482195,1.5317594221979778,1,Regular Members
312,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,-0.4993767307351387,0.295366261416093,0.2696142847203038,-0.8700967634755427,1.2203071450770044,2,Value Seekers
313,0,1,0,1,1.1960747889868169,0,1,0.2141876738218904,0,0.015605522835473088,-0.7997536524217297,-0.11657779589742681,-0.2948003162148063,-0.10685143877430736,3,High Spenders
314,1,0,0,1,1.1960747889868169,1,1,0.47696248511683464,0,1.0455700299766968,3.5622405848046683,-0.5027698765151575,0.3231106826948736,-0.5205716277857495,0,Low Engagement
315,0,0,1,1,-0.8360681198264284,1,1,-0.15554109575450473,0,-1.0143589843057506,-1.1619479041168919,0.6558063653380343,-0.46525852281058006,0.24178916994320013,1,Regular Members
316,0,0,1,0,-0.8360681198264284,1,1,0.33189849572360247,1,-0.4993767307351387,-0.34537925271064657,0.6558063653380343,-0.060420282145617364,-0.9807772312928594,1,Regular Members
317,1,0,0,0,1.1960747889868169,1,1,0.427173573503056,0,0.5305877764060849,-0.4233072844623377,0.2696142847203038,0.5361834409395909,0.10930573863054728,3,High Spenders
318,1,1,0,1,1.1960747889868169,0,0,-1.592965414381937,0,0.015605522835473088,0.12659862723769055,-2.04753819898608,-0.2948003162148063,-0.8273753634571561,2,Value Seekers
319,0,1,1,1,-0.8360681198264284,1,1,0.4403891488079477,0,-1.5293412378763624,0.3126169664982917,1.041998445955765,0.7066416475353646,0.2580590650166838,1,Regular Members
320,0,0,0,1,1.1960747889868169,0,1,0.4471506059406831,1,-0.4993767307351387,-0.6819267506332967,-0.5027698765151575,0.8984071299556101,1.1761460013061202,3,High Spenders
321,1,0,1,1,-0.8360681198264284,1,1,0.5298247863364023,0,0.015605522835473088,0.7882989855747079,-0.888961957132888,-0.23087848874139114,0.9971771554977996,1,Regular Members
322,0,0,1,1,-0.8360681198264284,1,1,0.7793840223264548,0,1.5605522835473085,-0.06453495177121074,-1.2751540377506185,0.06742337280121297,-0.7553229709888712,1,Regular Members
323,0,0,1,1,-0.8360681198264284,1,1,0.9616360259497322,0,-1.0143589843057506,-0.3282696576904698,0.2696142847203038,0.08873064862568468,-0.9552102533202422,1,Regular Members
324,0,0,0,0,1.1960747889868169,1,1,0.25875182310582845,1,1.0455700299766968,-0.8644526158588512,1.8143826071912261,0.3231106826948736,1.345817764215307,3,High Spenders
325,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,-0.6945208236687669,-1.6613461183683491,0.45095433764170395,0.6438880053307254,2,Value Seekers
326,1,0,1,0,-0.8360681198264284,0,1,0.00366048582535626,0,-1.0143589843057506,-0.2904521610685537,-0.5027698765151575,-1.0192476942468447,1.2853867253709392,2,Value Seekers
327,1,0,1,1,-0.8360681198264284,1,1,0.07803651428544559,1,-1.0143589843057506,0.9014692553164125,1.041998445955765,-1.679773244805468,-0.7576472417136546,1,Regular Members
328,1,0,1,0,-0.8360681198264284,1,1,0.3337425294870756,0,1.0455700299766968,-0.8841727470264363,0.2696142847203038,1.0262507849024405,-1.1806645136242304,1,Regular Members
329,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,-0.2656520676681738,-0.11657779589742681,0.4296470618172322,1.5898661903175624,2,Value Seekers
330,1,0,1,1,-0.8360681198264284,1,1,0.39613233848458873,1,0.5305877764060849,-0.8196854486823478,-0.5027698765151575,-0.5078730744595235,-0.4485192353174647,1,Regular Members
331,1,0,1,1,-0.8360681198264284,1,1,0.20343081020162973,1,0.015605522835473088,0.5761752848400229,0.6558063653380343,0.9623289574290252,-0.2532804944356605,1,Regular Members
332,0,0,1,0,-0.8360681198264284,0,1,-0.039059629695108386,0,3.105499044259144,-0.43329082135039965,-0.888961957132888,-0.3587221436882215,0.5974025908350578,1,Regular Members
333,1,1,1,1,-0.8360681198264284,0,1,0.3481874606342831,1,1.0455700299766968,-0.18892347144367028,2.586766768426687,1.4523963013918748,-0.6925676614197199,1,Regular Members
334,0,1,1,1,-0.8360681198264284,1,1,0.6420035069476945,0,0.5305877764060849,-1.0371007767428606,-0.11657779589742681,1.8146199904078941,1.3713847421879244,1,Regular Members
335,0,1,0,1,1.1960747889868169,1,1,0.8328610014671806,1,1.0455700299766968,0.32397632649106844,1.041998445955765,1.3884744739184598,0.5392958227154732,3,High Spenders
336,0,1,1,1,-0.8360681198264284,1,1,0.30147193862629307,0,0.015605522835473088,0.5695431119249853,-1.2751540377506185,0.4722616134661757,0.19762802617231584,1,Regular Members
337,1,0,1,1,-0.8360681198264284,1,1,0.36816449307191057,1,1.0455700299766968,-0.6218138642118926,-0.11657779589742681,1.601547232163177,0.8739908070842803,1,Regular Members
338,0,0,0,0,1.1960747889868169,0,0,-1.592965414381937,0,-0.4993767307351387,-0.6279168743943472,-2.04753819898608,-0.4865657986350518,-0.9668316069441591,2,Value Seekers
339,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,-1.5293412378763624,-0.5230720983119452,-1.2751540377506185,0.216574303572515,3.0448596640319603,2,Value Seekers
340,0,1,1,1,-0.8360681198264284,1,1,0.13120615446559236,0,0.015605522835473088,0.3700134842257708,-0.5027698765151575,0.3018034068704019,0.4742162424215384,1,Regular Members
341,0,0,1,1,-0.8360681198264284,1,1,0.5439623785230311,0,-0.4993767307351387,-0.2956732333633703,0.2696142847203038,-0.3587221436882215,-0.5972725617036012,1,Regular Members
342,1,0,1,1,-0.8360681198264284,1,1,0.16716481285332163,1,-0.4993767307351387,-0.6493656038217027,-0.888961957132888,-0.039113006321145644,-0.85061807070499,1,Regular Members
343,0,1,0,1,1.1960747889868169,1,1,0.8227188157680771,0,0.015605522835473088,-1.3784460167742612,0.6558063653380343,0.4083397859927605,-0.7320802637410374,3,High Spenders
344,0,0,1,1,-0.8360681198264284,0,1,-0.2649537657205869,1,-0.4993767307351387,-0.4223900690591942,-1.2751540377506185,-0.5931021777574104,-0.25792903588522725,2,Value Seekers
345,0,0,0,1,1.1960747889868169,0,1,0.39275160991822106,1,0.015605522835473088,0.7652980454651096,-0.5027698765151575,0.685334371710893,0.16508823602534847,3,High Spenders
346,0,0,1,1,-0.8360681198264284,1,1,0.6973245198518933,1,-1.5293412378763624,-0.30565677025143234,1.041998445955765,0.6427198200619495,-0.941264628971542,1,Regular Members
347,1,0,0,0,1.1960747889868169,0,0,-1.592965414381937,1,2.07553453711792,0.6204838443149547,0.2696142847203038,0.5787979925885343,2.370821153844779,3,High Spenders
348,0,1,0,1,1.1960747889868169,0,1,0.6432328627900102,0,1.5605522835473085,-0.6191680505489786,-0.11657779589742681,-0.5931021777574104,1.4736526540783932,3,High Spenders
349,0,0,0,1,1.1960747889868169,1,1,1.3267547111174443,0,1.5605522835473085,0.22721010145943032,-1.2751540377506185,-0.8914040393000144,-0.3741425721243964,3,High Spenders
350,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,-0.4993767307351387,-1.0693797034304102,0.2696142847203038,-1.9780751063480722,0.502107491118939,2,Value Seekers
351,0,0,0,1,1.1960747889868169,1,1,0.7197602639741517,1,0.015605522835473088,-0.17075555095832815,0.2696142847203038,1.4737035772163465,0.8670179949099301,3,High Spenders
352,0,0,0,1,1.1960747889868169,0,1,0.0955548350384419,0,2.07553453711792,-0.283608323060483,-0.5027698765151575,-1.3601641074383923,-0.7204589101171205,3,High Spenders
353,0,0,1,1,-0.8360681198264284,0,1,0.5144578383074582,1,1.5605522835473085,-0.054163362212588204,0.6558063653380343,0.685334371710893,-0.9552102533202422,1,Regular Members
354,0,1,1,0,-0.8360681198264284,0,1,-0.26034368131190366,1,0.5305877764060849,0.08087896714253796,-0.11657779589742681,-0.8061749360021275,-0.6065696446027348,2,Value Seekers
355,1,1,0,1,1.1960747889868169,0,0,-1.592965414381937,1,-0.4993767307351387,-0.5028580819272828,-1.2751540377506185,-1.466700486560751,-0.941264628971542,2,Value Seekers
356,0,0,1,1,-0.8360681198264284,1,1,0.521219295440194,0,0.015605522835473088,-0.6724370989623121,1.041998445955765,1.3032453706205729,-0.8971034852006576,1,Regular Members
357,1,1,0,1,1.1960747889868169,1,1,0.1742336089466358,0,0.5305877764060849,-0.36901518809934414,0.6558063653380343,-0.8274822118265993,-0.6832705785205864,3,High Spenders
358,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,-0.4993767307351387,-0.34936561196277016,-2.04753819898608,-0.9127113151244861,-0.8041326562093223,2,Value Seekers
359,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,0.015605522835473088,-0.8498477244395666,-0.11657779589742681,-0.5078730744595235,-1.0505053530363608,2,Value Seekers
360,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,1.0455700299766968,-0.566780940023283,-2.04753819898608,-0.10303483379456081,-1.027262645788527,2,Value Seekers
361,1,0,1,1,-0.8360681198264284,0,1,0.980383702545044,0,0.5305877764060849,0.7666738685698248,1.041998445955765,-0.25218576456586284,0.362651247631936,1,Regular Members
362,0,0,1,1,-0.8360681198264284,1,1,0.30516000615323957,1,0.015605522835473088,-0.4972136794463999,1.041998445955765,1.3032453706205729,0.1348727166031645,1,Regular Members
363,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.015605522835473088,-0.9546219454909576,-1.6613461183683491,0.5148761651151191,-0.9203461924484915,2,Value Seekers
364,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,2.590516790688532,-0.5613129251199276,-2.04753819898608,-1.9354605546991288,-0.948237441145892,2,Value Seekers
365,1,0,1,1,-0.8360681198264284,1,1,0.5046229915689342,1,0.015605522835473088,-0.6031167809939675,-0.888961957132888,0.8131780266577232,-0.8878064023015241,1,Regular Members
366,1,0,0,1,1.1960747889868169,1,1,0.2655132802385638,0,0.5305877764060849,-0.07300155549253538,-0.11657779589742681,0.3018034068704019,-1.0830451431833283,3,High Spenders
367,1,0,0,0,1.1960747889868169,1,1,1.3267547111174443,1,0.5305877764060849,0.45213954032261866,1.4281905265734955,1.1540944398492707,-1.1504489942020464,3,High Spenders
368,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,0.5305877764060849,1.0247994495237067,-2.04753819898608,-1.7436950722788833,0.5392958227154732,2,Value Seekers
369,0,1,0,1,1.1960747889868169,1,1,0.4102699306712176,1,0.5305877764060849,0.06246410404865721,-0.11657779589742681,1.9637709211791963,0.5044317618437224,3,High Spenders
370,0,1,1,0,-0.8360681198264284,1,1,1.3267547111174443,1,0.015605522835473088,-0.637688746189376,0.2696142847203038,-0.8061749360021275,1.534083692922761,1,Regular Members
371,0,1,1,1,-0.8360681198264284,0,1,0.9336681805370536,0,0.015605522835473088,1.609171493872627,-0.5027698765151575,0.36572523434381704,-0.153336853269975,0,Low Engagement
372,1,1,0,1,1.1960747889868169,1,1,0.7806133781687705,1,0.015605522835473088,3.136793747808111,-0.11657779589742681,0.9410216816045536,-1.1760159721746637,0,Low Engagement
373,0,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,-0.6644291029425593,-0.888961957132888,-1.296242279964977,-0.41133090372093056,2,Value Seekers
374,0,0,1,1,-0.8360681198264284,1,1,0.7283657548703605,1,-1.0143589843057506,1.2566785589414824,1.041998445955765,-0.14564938544350425,-1.16671888927553,1,Regular Members
375,0,1,0,0,1.1960747889868169,0,0,-1.592965414381937,1,-1.0143589843057506,-0.021637492916499905,1.4281905265734955,-0.5291803502839951,3.1238848686745952,3,High Spenders
376,0,0,0,0,1.1960747889868169,0,0,-1.592965414381937,1,1.0455700299766968,3.5626991925062406,1.041998445955765,-0.6357167294063538,0.3115172916867016,0,Low Engagement
377,1,0,0,1,1.1960747889868169,1,1,0.7400446353723579,0,-0.4993767307351387,-0.32862243284552506,-0.11657779589742681,0.5787979925885343,-0.7251074515666873,3,High Spenders
378,0,1,0,1,1.1960747889868169,1,1,-0.33041696432388884,1,-1.0143589843057506,1.7202251126840005,0.2696142847203038,0.024808821152269518,0.7415073757716275,0,Low Engagement
379,0,0,0,1,1.1960747889868169,1,1,0.42993962414826564,0,-1.0143589843057506,-0.3240010783143021,1.4281905265734955,0.23788157939698673,-0.10917570949909074,3,High Spenders
380,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,0.5305877764060849,-0.050847275755069435,-1.2751540377506185,-0.4439512469861083,0.04190188761182916,2,Value Seekers
381,1,1,0,1,1.1960747889868169,1,1,0.9481131116842615,0,-1.5293412378763624,3.7458247754953886,-1.6613461183683491,0.13134520027462812,-0.8924549437510908,0,Low Engagement
382,1,0,0,1,1.1960747889868169,0,1,0.53597156554798,1,0.015605522835473088,-0.297472386654152,-1.2751540377506185,-0.14564938544350425,1.6131088975653962,3,High Spenders
383,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,-0.5066327760863734,-0.888961957132888,-0.9553258667734296,-1.136503369853346,2,Value Seekers
384,0,0,1,1,-0.8360681198264284,1,1,-0.08946321923004509,0,1.0455700299766968,-0.47576495001904423,0.6558063653380343,-1.1257840733692033,0.10930573863054728,1,Regular Members
385,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,2.07553453711792,-0.7699441518195662,-1.2751540377506185,-1.08316952172026,-0.941264628971542,2,Value Seekers
386,1,0,0,1,1.1960747889868169,0,1,0.5341275317845067,0,2.07553453711792,-0.9179686068807235,-0.11657779589742681,1.5589326805142334,0.16741250675013186,3,High Spenders
387,0,0,0,0,1.1960747889868169,1,1,1.3267547111174443,0,-0.4993767307351387,-0.49597896640370664,0.2696142847203038,0.3444179585193453,0.19762802617231584,3,High Spenders
388,0,1,1,1,-0.8360681198264284,1,1,1.1331311659527485,0,0.015605522835473088,0.9794325645836094,-0.888961957132888,0.0035015453277977993,1.0738780894156512,1,Regular Members
389,0,0,0,0,1.1960747889868169,0,0,-1.592965414381937,1,0.015605522835473088,0.07855065111917384,-0.888961957132888,-0.6783312810552972,-1.1086121211559454,2,Value Seekers
390,1,0,0,1,1.1960747889868169,1,1,0.5298247863364023,1,-0.4993767307351387,-0.16691030176822647,-1.2751540377506185,0.6640270958864212,0.4114609328523871,3,High Spenders
391,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-0.4993767307351387,-0.4393938315328543,-2.04753819898608,-1.7223877964544114,0.12092709225446419,2,Value Seekers
392,0,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.5293412378763624,-0.9353604220249441,-0.11657779589742681,-0.9553258667734296,-1.0667752481098447,2,Value Seekers
393,1,0,1,1,-0.8360681198264284,1,1,0.9969800064163034,0,0.5305877764060849,-0.7434154601594161,1.041998445955765,0.2804961310459302,-0.6739734956214528,1,Regular Members
394,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,-1.0143589843057506,-0.4897701236747353,0.2696142847203038,-0.848789487651071,0.034929075437479015,2,Value Seekers
395,0,0,1,1,-0.8360681198264284,0,1,0.3893708813518534,1,0.015605522835473088,-0.3855603428714325,1.041998445955765,1.1967089914982143,-0.6716492248966695,1,Regular Members
396,1,0,0,1,1.1960747889868169,1,1,-0.22715107356938444,1,0.015605522835473088,3.475069843990531,0.6558063653380343,-0.5931021777574104,-0.323008616179162,0,Low Engagement
397,0,0,0,1,1.1960747889868169,1,1,0.13212817134732904,0,0.015605522835473088,-0.5789164053571815,0.2696142847203038,0.3444179585193453,0.5462686348898234,3,High Spenders
398,1,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,1.0455700299766968,-0.2370420025931982,0.2696142847203038,-0.7209458327042406,-1.0783966017337614,2,Value Seekers
399,1,0,0,1,1.1960747889868169,0,1,1.2788098332671385,1,0.5305877764060849,0.7842420712915733,1.4281905265734955,2.0916145761260263,-0.9319675460724084,3,High Spenders
400,0,0,1,1,-0.8360681198264284,0,1,0.43209099687231806,1,0.5305877764060849,0.01229947699980927,0.6558063653380343,0.17395975192357158,-0.9993713970911264,1,Regular Members
401,0,1,1,0,-0.8360681198264284,0,1,0.4462285890589464,1,0.015605522835473088,-0.6067856426065413,-0.11657779589742681,-0.08172755797008908,0.26038333574146716,1,Regular Members
402,0,0,1,1,-0.8360681198264284,1,1,0.4201047774097416,0,-1.5293412378763624,-0.023436646207281336,0.2696142847203038,1.0262507849024405,-0.6623521419975359,1,Regular Members
403,1,0,0,1,1.1960747889868169,0,1,1.3267547111174443,1,-0.4993767307351387,0.722894471827476,0.6558063653380343,1.7293908871100072,0.7717228951938114,3,High Spenders
404,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,2.07553453711792,-0.8518938203388866,-0.888961957132888,-1.8928460030501852,-0.7948355733101887,2,Value Seekers
405,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,3.105499044259144,-0.15001237184108304,-0.5027698765151575,-0.8700967634755427,0.45562207662327137,2,Value Seekers
406,0,0,0,1,1.1960747889868169,1,1,1.3080070345221324,1,0.5305877764060849,-0.3911694678368101,0.2696142847203038,0.04611609697674124,0.34870562328323573,3,High Spenders
407,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,1,-1.0143589843057506,-0.010560353047766825,1.041998445955765,-0.5931021777574104,-1.0505053530363608,2,Value Seekers
408,0,1,1,1,-0.8360681198264284,1,1,1.3267547111174443,1,-1.0143589843057506,-1.1184154499830816,-0.11657779589742681,0.5787979925885343,2.86589081822364,1,Regular Members
409,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,-0.4993767307351387,-0.43964077414139285,-0.5027698765151575,0.4296470618172322,0.6601579004042091,2,Value Seekers
410,0,1,1,1,-0.8360681198264284,1,1,0.48495329809188575,1,1.0455700299766968,0.41509814904182385,-0.5027698765151575,0.4722616134661757,0.829829663313396,1,Regular Members
411,0,0,1,1,-0.8360681198264284,1,1,0.6945584692066836,0,0.5305877764060849,-0.5293867735874329,0.6558063653380343,1.7293908871100072,3.219179968390714,1,Regular Members
412,1,0,1,0,-0.8360681198264284,1,1,-0.14078882564671846,1,1.0455700299766968,-0.5202146195559981,0.6558063653380343,-0.9766331425979013,1.3760332836374911,1,Regular Members
413,0,0,0,1,1.1960747889868169,0,0,-1.592965414381937,0,0.015605522835473088,-0.2904874385840592,-0.5027698765151575,0.08873064862568468,-1.1155849333302956,2,Value Seekers
414,0,0,0,1,1.1960747889868169,1,1,1.239163107352463,0,-1.0143589843057506,-0.2944385203206773,1.041998445955765,0.7705634750087798,0.12789990442881435,3,High Spenders
415,0,0,0,1,1.1960747889868169,0,1,0.019949450736036836,0,-1.0143589843057506,0.24061555735152754,-0.5027698765151575,0.7705634750087798,0.34405708183366895,3,High Spenders
416,0,0,1,1,-0.8360681198264284,1,1,0.6582924718583752,1,-1.5293412378763624,0.30774866935853007,-0.5027698765151575,-0.699638556879769,-0.9947228556415597,1,Regular Members
417,0,0,1,0,-0.8360681198264284,1,1,0.052527380557398425,1,0.015605522835473088,0.7450134740494363,-0.11657779589742681,-1.7010805206299398,1.5968390024919126,2,Value Seekers
418,1,0,0,0,1.1960747889868169,1,1,0.28702700747908566,1,-1.0143589843057506,-0.791886766463999,0.6558063653380343,2.13422912777497,-0.5043017327122659,3,High Spenders
419,1,0,1,1,-0.8360681198264284,0,1,0.17238957518316245,1,0.5305877764060849,-0.6603721886594246,0.6558063653380343,-1.3388568316139207,-1.1132606626055122,1,Regular Members
420,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,1.0833954027783737,-1.6613461183683491,-1.2749350041405054,-1.124882016229429,2,Value Seekers
421,0,0,0,1,1.1960747889868169,1,1,0.2781141776222981,1,-0.4993767307351387,-0.43727718060252324,-0.888961957132888,-0.18826393709244768,-0.8227268220075894,3,High Spenders
422,1,0,0,1,1.1960747889868169,1,1,0.3097700905619228,1,-1.0143589843057506,-0.43484303203264246,-0.5027698765151575,1.5376254046897617,0.3045444795123515,3,High Spenders
423,0,1,1,1,-0.8360681198264284,0,1,0.30577468407439745,0,-1.0143589843057506,-0.6416045504104886,0.2696142847203038,-0.5078730744595235,1.3365206813161736,1,Regular Members
424,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,-0.14133410302672528,-2.819922360221541,-0.699638556879769,1.5201380685740609,2,Value Seekers
425,0,1,0,0,1.1960747889868169,0,0,-1.592965414381937,0,0.015605522835473088,-0.6595608058027977,-2.819922360221541,-0.9340185909489579,0.4742162424215384,2,Value Seekers
426,1,0,1,0,-0.8360681198264284,0,1,0.9425810103938413,1,-0.4993767307351387,-0.9048806486281759,0.2696142847203038,1.4523963013918748,-0.6855948492453697,1,Regular Members
427,1,0,0,1,1.1960747889868169,1,1,0.049146651991030736,1,1.0455700299766968,0.23490059983963346,1.041998445955765,-1.1897059008426185,-0.5833269373549009,3,High Spenders
428,1,0,1,1,-0.8360681198264284,1,1,0.6601365056218487,0,0.015605522835473088,-0.620155820983133,0.2696142847203038,0.9197144057800819,-1.124882016229429,1,Regular Members
429,0,0,1,1,-0.8360681198264284,0,1,1.1199155906478564,1,0.015605522835473088,-0.5828322095782942,1.041998445955765,-0.4226439711616366,0.4044881206780369,1,Regular Members
430,1,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,0.5305877764060849,-0.49421509062843066,0.2696142847203038,1.218016267322686,0.08141448993314668,1,Regular Members
431,0,1,1,1,-0.8360681198264284,1,1,0.3217563100244992,1,1.0455700299766968,-0.46175977636335336,0.2696142847203038,0.36572523434381704,-0.5554356886575003,1,Regular Members
432,1,0,1,1,-0.8360681198264284,1,1,0.22740324912678236,1,0.5305877764060849,-0.44263936295936207,2.2005746878089565,-0.699638556879769,0.6648064418537758,1,Regular Members
433,1,0,1,1,-0.8360681198264284,0,1,0.45206802930994555,1,-0.4993767307351387,0.9020336955645007,-0.888961957132888,1.985078197003668,-0.9389403582467585,1,Regular Members
434,0,1,0,0,1.1960747889868169,0,0,-1.592965414381937,1,-0.4993767307351387,0.8836541099861257,-0.11657779589742681,-1.2110131766670902,-1.0040199385406932,2,Value Seekers
435,0,1,1,0,-0.8360681198264284,1,1,1.1023972698948603,0,0.5305877764060849,-0.08175037933790394,0.2696142847203038,1.985078197003668,1.1924158963796039,1,Regular Members
436,1,0,0,0,1.1960747889868169,1,1,0.6478429471986932,0,0.015605522835473088,2.0406155085051227,-0.888961957132888,0.216574303572515,-0.9784529605680761,0,Low Engagement
437,1,1,1,0,-0.8360681198264284,1,1,0.3134581580888695,0,0.5305877764060849,3.7509752927591946,0.6558063653380343,1.132787164024799,-0.40900663299614715,0,Low Engagement
438,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,1,1.0455700299766968,-0.9352545894784277,-0.888961957132888,-1.1897059008426185,0.2580590650166838,2,Value Seekers
439,0,0,1,1,-0.8360681198264284,1,1,0.7815353950505072,1,1.5605522835473085,-0.5574676759298262,-0.11657779589742681,-0.5931021777574104,0.10000865573141375,1,Regular Members
440,0,1,1,1,-0.8360681198264284,1,1,0.05037600783334624,1,-0.4993767307351387,0.11964895668310324,0.2696142847203038,-0.3587221436882215,0.483513325320672,1,Regular Members
441,1,1,1,1,-0.8360681198264284,0,1,0.8725077273818561,0,-1.0143589843057506,0.3513516785233515,-0.5027698765151575,1.1114798882003274,-0.3904124671978801,1,Regular Members
442,1,0,0,0,1.1960747889868169,1,1,0.7468060925050932,0,-0.4993767307351387,-0.24540277376800596,-0.11657779589742681,-0.5504876261084669,-1.1434761820276962,3,High Spenders
443,0,0,1,0,-0.8360681198264284,1,1,0.4164167098827949,1,0.5305877764060849,0.046941997226228785,0.6558063653380343,0.3018034068704019,0.3208143745858351,1,Regular Members
444,1,0,0,1,1.1960747889868169,1,1,0.17177489726200482,0,-0.4993767307351387,-0.7644408594007053,0.2696142847203038,0.3231106826948736,0.27665323081495086,3,High Spenders
445,0,0,0,1,1.1960747889868169,1,1,0.14964649210032532,1,-1.0143589843057506,2.012287663554191,1.4281905265734955,-0.18826393709244768,0.6043754030094078,0,Low Engagement
446,0,0,0,1,1.1960747889868169,0,1,0.804893156054502,0,-1.5293412378763624,-0.862865127661103,-1.2751540377506185,0.23788157939698673,0.5764841543120073,3,High Spenders
447,0,0,1,1,-0.8360681198264284,1,1,1.1248330140171188,0,-0.4993767307351387,-0.4170631642178609,0.6558063653380343,0.06742337280121297,-0.9552102533202422,1,Regular Members
448,0,0,1,0,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,1.1625581475727578,0.2696142847203038,0.9410216816045536,-0.6925676614197199,2,Value Seekers
449,0,0,1,1,-0.8360681198264284,1,1,0.26459126335682714,0,-1.0143589843057506,-1.179092776652574,-1.2751540377506185,-0.6570240052308255,0.6508608175050755,2,Value Seekers
450,0,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,0.5305877764060849,-0.6020584555288019,-0.888961957132888,-0.7635603843531841,-1.1574218063763966,2,Value Seekers
451,1,0,0,1,1.1960747889868169,1,1,0.7698565145485093,1,-1.5293412378763624,0.5458718990207825,1.4281905265734955,-0.6783312810552972,0.9530160117269153,3,High Spenders
452,0,0,0,1,1.1960747889868169,1,1,-0.40387097590224175,0,-1.0143589843057506,2.1209071337956837,-0.11657779589742681,0.4083397859927605,-0.4345736109687644,0,Low Engagement
453,0,0,1,1,-0.8360681198264284,1,1,0.2888710412425588,1,1.0455700299766968,-1.1815622027379604,-0.888961957132888,0.5574907167640626,-0.5833269373549009,1,Regular Members
454,1,0,1,0,-0.8360681198264284,0,1,0.5439623785230311,0,1.0455700299766968,-1.1602898608881325,-0.5027698765151575,0.7279489233598364,0.3208143745858351,1,Regular Members
455,0,1,1,1,-0.8360681198264284,0,1,0.13888962848006442,0,-0.4993767307351387,0.08881640813127971,-0.11657779589742681,1.6441617838121203,-0.1138242509486575,1,Regular Members
456,1,0,0,1,1.1960747889868169,1,1,0.12659607005690918,0,-1.5293412378763624,0.5585365270872634,1.8143826071912261,-1.2110131766670902,0.36032697690715265,3,High Spenders
457,0,1,1,1,-0.8360681198264284,1,1,0.2504536711701985,1,0.5305877764060849,0.0326546034464938,-0.5027698765151575,0.7705634750087798,0.9762587189747491,1,Regular Members
458,1,0,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-0.4993767307351387,-0.18126825057897283,1.041998445955765,-1.0405549700713164,-0.7390530759153876,2,Value Seekers
459,1,1,0,0,1.1960747889868169,0,1,0.6930217744037889,0,-1.5293412378763624,-0.989264465717377,-0.5027698765151575,0.36572523434381704,0.5044317618437224,3,High Spenders
460,0,1,1,1,-0.8360681198264284,0,0,-1.592965414381937,0,-1.0143589843057506,0.4082895885492589,-1.6613461183683491,1.5376254046897617,-0.4229522573448475,2,Value Seekers
461,0,1,1,1,-0.8360681198264284,0,1,0.47204506174757266,1,-1.0143589843057506,-0.7588670119508333,0.2696142847203038,0.4296470618172322,-0.1951737263160759,1,Regular Members
